session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,gas_baseline,gas_norm,humidity_delta_5m,temp_delta_5m,gas_delta_5m,humidity_max_10m,gas_min_10m,hour_sin,hour_cos,shower_label,iaq_label,split
20260430-035330,-OrRf5z3Pewlg2InW3EJ,2026-04-30 04:36:21+00:00,1777523781000,2566,24.95629,39.99273,1009.59998,53641,55860.0,-0.039724310776942356,0.10388000000000375,-0.0018999999999991246,-0.013104189044038667,40.45147,-0.3306122448979592,0.9335804264972017,0.3583679495453004,0,Good,val
20260430-035330,-OrRf9ZqHhYndhyvrls-,2026-04-30 04:36:31+00:00,1777523791000,2576,24.95597,39.98112,1009.59998,53814,55860.0,-0.03662728249194415,0.09209999999999496,-0.0038099999999978706,-0.011904761904761908,40.45147,-0.3306122448979592,0.9335804264972017,0.3583679495453004,0,Good,val
20260430-035330,-OrRfAsFHuWYNHWfSUj9,2026-04-30 04:36:41+00:00,1777523801000,2586,24.95471,39.96363,1009.60999,53883,55860.0,-0.03539205155746509,0.039819999999998856,-0.006020000000003023,-0.011296097386322947,40.45147,-0.3306122448979592,0.9335804264972017,0.3583679495453004,0,Good,val
20260430-035330,-OrRfDIexBU4Ac2WvIkf,2026-04-30 04:36:51+00:00,1777523811000,2596,24.95439,39.9636,1009.59998,54022,55860.0,-0.032903687790905835,0.03381000000000256,-0.008240000000000691,-0.01007876834944504,40.45147,-0.3306122448979592,0.9335804264972017,0.3583679495453004,0,Good,val
20260430-035330,-OrRfFkeWoDnOvzAVika,2026-04-30 04:37:01+00:00,1777523821000,2606,24.95471,39.96363,1009.59998,54267,55860.0,-0.028517722878625133,0.0856199999999987,-0.010139999999999816,-0.006337271750805583,40.45147,-0.3306122448979592,0.9351352096860117,0.3542910379977158,0,Good,val
20260430-035330,-OrRfIBwbkO9uIpiLI55,2026-04-30 04:37:11+00:00,1777523831000,2616,24.95566,39.94639,1009.60999,54408,55860.0,-0.02599355531686359,0.0624299999999991,-0.010769999999997282,-0.004457572502685286,40.45147,-0.3306122448979592,0.9351352096860117,0.3542910379977158,0,Good,val
20260430-035330,-OrRfKctOl9_jFfqyJI7,2026-04-30 04:37:21+00:00,1777523841000,2626,24.95597,39.91752,1009.60999,54479,55860.0,-0.02472252058718224,-0.007109999999997285,-0.012360000000001037,-0.005102040816326529,40.45147,-0.3306122448979592,0.9351352096860117,0.3542910379977158,0,Good,val
20260430-035330,-OrRfN4avirj8ZkUzZvj,2026-04-30 04:37:31+00:00,1777523851000,2636,24.95819,39.88307,1009.60999,54550,55860.0,-0.023451485857500894,-0.1051000000000002,-0.00951000000000235,-0.002542069459362691,40.45147,-0.3306122448979592,0.9351352096860117,0.3542910379977158,0,Good,val
20260430-035330,-OrRfPVPb7wMR6Vdd58x,2026-04-30 04:37:41+00:00,1777523861000,2646,24.96073,39.87756,1009.60999,54514,55860.0,-0.02409595417114214,-0.16263999999999612,-0.006649999999996936,-0.004475474400286429,40.45147,-0.3306122448979592,0.9351352096860117,0.3542910379977158,0,Good,val
20260430-035330,-OrRfRypjNXKr5fygv0C,2026-04-30 04:37:51+00:00,1777523871000,2656,24.96326,39.8894,1009.62,54657,55860.0,-0.021535982814178303,-0.13351000000000113,-0.004760000000000986,0.0,40.45147,-0.3306122448979592,0.9351352096860117,0.3542910379977158,0,Good,val
20260430-035330,-OrRfUO6q03iZamDx-6f,2026-04-30 04:38:01+00:00,1777523881000,2666,24.96548,39.90698,1009.60999,54657,55860.0,-0.021535982814178303,-0.11014000000000124,-0.0025399999999997647,0.0031865377730039383,40.45147,-0.3306122448979592,0.9366721892483976,0.35020738125946765,0,Good,val
20260430-035330,-OrRfWrKjRZ77cfbO92Y,2026-04-30 04:38:11+00:00,1777523891000,2676,24.96865,39.90153,1009.62,54657,55860.0,-0.021535982814178303,-0.10980999999999597,0.0006300000000010186,0.00635517364840673,40.45147,-0.3306122448979592,0.9366721892483976,0.35020738125946765,0,Good,val
20260430-035330,-OrRfZIJzh61ouhhQFVu,2026-04-30 04:38:21+00:00,1777523901000,2686,24.97087,39.91333,1009.62,54728,55860.0,-0.020264948084496956,-0.13843999999999568,0.0034900000000028797,0.0031865377730039383,40.45147,-0.3306122448979592,0.9366721892483976,0.35020738125946765,0,Good,val
20260430-035330,-OrRfaj138PompkfBOkZ,2026-04-30 04:38:31+00:00,1777523911000,2696,24.97277,39.93667,1009.62,54657,55860.0,-0.021535982814178303,-0.14399999999999835,0.0057000000000009265,0.0038310060866451855,40.45147,-0.3306122448979592,0.9366721892483976,0.35020738125946765,0,Good,val
20260430-035330,-OrRfdA9ZQ0FuWWdmAeA,2026-04-30 04:38:41+00:00,1777523921000,2706,24.97531,39.97164,1009.63,54657,55860.0,-0.021535982814178303,-0.1148200000000017,0.008240000000000691,0.0057286072323666296,40.45147,-0.3306122448979592,0.9366721892483976,0.35020738125946765,0,Good,val
20260430-035330,-OrRffaz4gs4Rg3eWwj9,2026-04-30 04:38:51+00:00,1777523931000,2716,24.97721,39.9487,1009.64001,54764,55860.0,-0.019620479770855712,-0.16096999999999895,0.009509999999998797,0.008897243107769421,40.45147,-0.3306122448979592,0.9366721892483976,0.35020738125946765,0,Good,val
20260430-035330,-OrRfizqb6FhhSnGKg6p,2026-04-30 04:39:01+00:00,1777523941000,2726,24.97816,39.95459,1009.64001,54871,55860.0,-0.017704976727533118,-0.2071199999999962,0.011089999999999378,0.010812746151092015,40.45147,-0.3306122448979592,0.9381913359224842,0.346117057077493,0,Good,val
20260430-035330,-OrRfkUmueauykjgKNH4,2026-04-30 04:39:11+00:00,1777523951000,2736,24.97911,39.96048,1009.64001,54871,55860.0,-0.017704976727533118,-0.2825900000000061,0.009509999999998797,0.011439312567132116,40.45147,-0.3306122448979592,0.9381913359224842,0.346117057077493,0,Good,val
20260430-035330,-OrRfmw24Di9X-LQdd0A,2026-04-30 04:39:21+00:00,1777523961000,2746,24.97879,39.93731,1009.63,54836,55860.0,-0.018331543143573218,-0.514160000000004,0.011720000000000397,0.312280701754386,40.45147,-0.3306122448979592,0.9381913359224842,0.346117057077493,0,Good,val
20260430-035330,-OrRfpMrQnxQquegj6OA,2026-04-30 04:39:31+00:00,1777523971000,2756,24.97943,39.90847,1009.63,55016,55860.0,-0.01510920157536699,-0.4849400000000017,0.013000000000001677,0.23600071607590406,40.45147,-0.3306122448979592,0.9381913359224842,0.346117057077493,0,Good,val
20260430-035330,-OrRfsbBg2eYtrhHUqol,2026-04-30 04:39:41+00:00,1777523981000,2766,24.97879,39.86216,1009.62,55016,55860.0,-0.01510920157536699,-0.5195799999999977,0.012989999999998503,0.1780343716433942,40.45147,-0.3306122448979592,0.9381913359224842,0.346117057077493,0,Good,val
20260430-035330,-OrRfuGLJAdJ5sy1Uppy,2026-04-30 04:39:51+00:00,1777523991000,2776,24.98038,39.85077,1009.62,55088,55860.0,-0.013820264948084497,-0.4554500000000061,0.016169999999998907,0.13879341210168278,40.45147,-0.3306122448979592,0.9381913359224842,0.346117057077493,0,Good,val
20260430-035330,-OrRfwg7b718ALVr1hN8,2026-04-30 04:40:01+00:00,1777524001000,2786,24.97943,39.84489,1009.62,55088,55860.0,-0.013820264948084497,-0.41497000000000384,0.015219999999999345,0.10904045828857858,40.45147,-0.3306122448979592,0.9396926207859084,0.3420201433256686,0,Good,val
20260430-035330,-OrRfz8w5BhJXRMyErC9,2026-04-30 04:40:11+00:00,1777524011000,2796,24.98006,39.82763,1009.62,55016,55860.0,-0.01510920157536699,-0.3801300000000012,0.01553000000000182,0.08619763694951664,40.45147,-0.3306122448979592,0.9396926207859084,0.3420201433256686,0,Good,val
20260430-035330,-OrRg6AC0-br_18tLjWk,2026-04-30 04:40:21+00:00,1777524021000,2806,24.98165,39.83935,1009.62,54800,55860.0,-0.018976011457214465,-0.35089999999999577,0.01839000000000013,0.06419620479770856,40.45147,-0.3306122448979592,0.9396926207859084,0.3420201433256686,0,Good,val
20260430-035330,-OrRg6I5DPdEpU2Bub2x,2026-04-30 04:40:44+00:00,1777524044000,2829,24.97879,39.89684,1009.60999,47175,55860.0,-0.1554779806659506,-0.2817900000000009,0.015840000000000742,-0.08250984604368063,40.45147,-0.3306122448979592,0.9396926207859084,0.3420201433256686,0,Moderate,val
20260430-035330,-OrRg8m2AUtFqe7aVhaS,2026-04-30 04:40:54+00:00,1777524054000,2839,24.97879,39.81015,1009.60999,49665,55860.0,-0.11090225563909774,-0.3104200000000006,0.017430000000000945,-0.04486215538847117,40.45147,-0.3306122448979592,0.9396926207859084,0.3420201433256686,0,Good,val
20260430-035330,-OrRgBBUorNxblirxn4g,2026-04-30 04:41:04+00:00,1777524064000,2849,24.98038,39.79299,1009.60999,51497,55860.0,-0.07810597923379878,-0.31007999999999925,0.020289999999999253,-0.022663802363050475,40.45147,-0.3306122448979592,0.9411760152563706,0.3379167180033269,0,Good,val
20260430-035330,-OrRgDcpXbuGa1c6baCm,2026-04-30 04:41:14+00:00,1777524074000,2859,24.9807,39.7757,1009.62,52531,55860.0,-0.05959541711421411,-0.2866599999999977,0.022510000000000474,-0.009541711421410672,40.45147,-0.3306122448979592,0.9411760152563706,0.3379167180033269,0,Good,val
20260430-035330,-OrRgG47wcvflLUE0bFt,2026-04-30 04:41:24+00:00,1777524084000,2869,24.98228,39.77587,1009.63,53266,55860.0,-0.046437522377372004,-0.2574900000000042,0.02471999999999852,0.0012173290368779066,40.45147,-0.3306122448979592,0.9411760152563706,0.3379167180033269,0,Good,val
20260430-035330,-OrRgIWm6RPmelNr8HBK,2026-04-30 04:41:34+00:00,1777524094000,2879,24.98228,39.77008,1009.63,53676,55860.0,-0.039097744360902256,-0.22265000000000157,0.02599000000000018,0.0006265664160401002,40.45147,-0.3306122448979592,0.9411760152563706,0.3379167180033269,0,Good,val
20260430-035330,-OrRgKxdLA0PloWpZZl2,2026-04-30 04:41:44+00:00,1777524104000,2889,24.98228,39.75854,1009.62,54197,55860.0,-0.029770855710705334,-0.22257999999999356,0.026309999999998723,0.0068564267812388155,40.45147,-0.3306122448979592,0.9411760152563706,0.3379167180033269,0,Good,val
20260430-035330,-OrRgNOO9dXSQFFfD-0G,2026-04-30 04:41:54+00:00,1777524114000,2899,24.9826,39.76435,1009.62,54337,55860.0,-0.027264590046544933,-0.19928000000000168,0.027890000000002857,0.008127461510920156,40.45147,-0.3306122448979592,0.9411760152563706,0.3379167180033269,0,Good,val
20260430-035330,-OrRgPqKPTnZ5nQHNoSJ,2026-04-30 04:42:04+00:00,1777524124000,2909,24.9826,39.77012,1009.62,54479,55860.0,-0.02472252058718224,-0.19348000000000098,0.0282100000000014,0.008181167203723593,40.45147,-0.3306122448979592,0.9426414910921784,0.3338068592337709,0,Good,val
20260430-035330,-OrRgSGmKVl3ts8Bw6h3,2026-04-30 04:42:14+00:00,1777524134000,2919,24.98291,39.76438,1009.60999,54692,55860.0,-0.020909416398138203,-0.19924999999999926,0.02820000000000178,0.00760830648048693,40.45147,-0.3306122448979592,0.9426414910921784,0.3338068592337709,0,Good,val
20260430-035330,-OrRgYRTV02JU47nHShZ,2026-04-30 04:42:35+00:00,1777524155000,2939,24.98418,39.76452,1009.60999,54408,55860.0,-0.02599355531686359,-0.18187000000000353,0.02851999999999677,0.0,40.45147,-0.3306122448979592,0.9426414910921784,0.3338068592337709,0,Good,val
20260430-035330,-OrRgd-3Qezt05A89k4G,2026-04-30 04:42:45+00:00,1777524165000,2949,24.98418,39.75297,1009.62,54836,55860.0,-0.018331543143573218,-0.16455000000000553,0.028209999999997848,0.006390977443609024,40.45147,-0.3306122448979592,0.9426414910921784,0.3338068592337709,0,Good,val
20260430-035330,-OrRh-4pnQxNJBfbWAqQ,2026-04-30 04:44:36+00:00,1777524276000,3061,24.9715,39.93074,1009.60999,36512,55860.0,-0.34636591478696743,0.047670000000003654,0.013310000000000599,-0.32291442892946653,40.45147,-0.34636591478696743,0.9455185755993167,0.32556815445715676,0,Moderate,val
20260430-035330,-OrRh1HfcKKdh3Vd_IHQ,2026-04-30 04:44:46+00:00,1777524286000,3071,24.97119,39.91337,1009.59998,41054,55860.0,-0.26505549588256355,0.0358099999999979,0.01045999999999836,-0.24095954171142142,40.45147,-0.34636591478696743,0.9455185755993167,0.32556815445715676,0,Moderate,val
20260430-035330,-OrRh3jQ-WzUJzY0E-ib,2026-04-30 04:44:56+00:00,1777524296000,3081,24.97214,39.89613,1009.60999,44545,55860.0,-0.20255997135696382,0.00672999999999746,0.008880000000001331,-0.1810239885427855,40.45147,-0.34636591478696743,0.9455185755993167,0.32556815445715676,0,Moderate,val
20260430-035330,-OrRh6DVDkPHtKovAsk-,2026-04-30 04:45:06+00:00,1777524306000,3091,24.97309,39.88467,1009.60999,47044,55860.0,-0.15782312925170067,-0.022309999999997387,0.007609999999999673,-0.13628714643752238,40.45147,-0.34636591478696743,0.9469301294951056,0.3214394653031617,0,Moderate,val
20260430-035330,-OrRh8c-epzw5qHw-FXz,2026-04-30 04:45:16+00:00,1777524316000,3101,24.97404,39.87321,1009.60999,48402,55860.0,-0.1335123523093448,-0.02832000000000079,0.005389999999998452,-0.1119763694951665,40.45147,-0.34636591478696743,0.9469301294951056,0.3214394653031617,0,Good,val
20260430-035330,-OrRhB33Zhtc9nfDaD7Q,2026-04-30 04:45:26+00:00,1777524326000,3111,24.97372,39.84428,1009.60999,49636,55860.0,-0.11142141066953097,-0.06905000000000427,0.002849999999998687,-0.09115646258503401,40.45147,-0.34636591478696743,0.9469301294951056,0.3214394653031617,0,Good,val
20260430-035330,-OrRhDXQGuibxPm2JKB0,2026-04-30 04:45:36+00:00,1777524336000,3121,24.97531,39.84445,1009.60999,50687,55860.0,-0.09260651629072682,-0.09221999999999753,0.0025399999999997647,-0.07107053347654851,40.45147,-0.34636591478696743,0.9469301294951056,0.3214394653031617,0,Good,val
20260430-035330,-OrRhGGDntE0FtFM1qkw,2026-04-30 04:45:46+00:00,1777524346000,3131,24.97594,39.83874,1009.60999,51561,55860.0,-0.07696025778732546,-0.13289999999999935,0.0006300000000010186,-0.055424274973147156,40.45147,-0.34636591478696743,0.9469301294951056,0.3214394653031617,0,Good,val
20260430-035330,-OrRhINo_49FHUCybVjS,2026-04-30 04:45:56+00:00,1777524356000,3141,24.97626,39.85033,1009.60999,52204,55860.0,-0.06544933762978876,-0.09837000000000273,-0.0009499999999995623,-0.04582885785893305,40.45147,-0.34636591478696743,0.9469301294951056,0.3214394653031617,0,Good,val
20260430-035330,-OrRhLNHICqRS6IsA3Wr,2026-04-30 04:46:06+00:00,1777524366000,3151,24.97658,39.86193,1009.59998,52597,55860.0,-0.05841389187253849,-0.09266000000000219,-0.001580000000000581,-0.04070891514500537,40.45147,-0.34636591478696743,0.9483236552061993,0.3173046564050923,0,Good,val
20260430-035330,-OrRhNHo47gtyvNlEqwP,2026-04-30 04:46:16+00:00,1777524376000,3161,24.97784,39.86784,1009.59998,52996,55860.0,-0.05127103472968134,-0.09263999999999584,-0.001269999999998106,-0.03356605800214822,40.45147,-0.34636591478696743,0.9483236552061993,0.3173046564050923,0,Good,val
20260430-035330,-OrRhPh1cYLf1TOJI9A7,2026-04-30 04:46:26+00:00,1777524386000,3171,24.97816,39.86787,1009.60999,53232,55860.0,-0.04704618689581096,-0.06943999999999306,-0.0006300000000010186,-0.02871464375223774,40.39341,-0.34636591478696743,0.9483236552061993,0.3173046564050923,0,Good,val
20260430-035330,-OrRhS91UpIkz3gxL71l,2026-04-30 04:46:36+00:00,1777524396000,3181,24.97879,39.87371,1009.60999,53504,55860.0,-0.04217687074829932,-0.03475999999999857,-0.0006400000000006401,-0.027067669172932327,40.38174,-0.34636591478696743,0.9483236552061993,0.3173046564050923,0,Good,val
20260430-035330,-OrRhUan8wVzhxCuNk_C,2026-04-30 04:46:46+00:00,1777524406000,3191,24.97943,39.86223,1009.62,53918,55860.0,-0.03476548514142499,6.999999999379725e-05,0.0006400000000006401,-0.019656283566058,40.30622,-0.34636591478696743,0.9483236552061993,0.3173046564050923,0,Good,val
20260430-035330,-OrRhX1VCfelxfGyZJKk,2026-04-30 04:46:56+00:00,1777524416000,3201,24.98038,39.84499,1009.63,54057,55860.0,-0.032277121374865735,-0.005779999999994345,0.0,-0.018456856426781236,40.25986,-0.34636591478696743,0.9483236552061993,0.3173046564050923,0,Good,val
20260430-035330,-OrRhZToOD0r4754yQ5G,2026-04-30 04:47:06+00:00,1777524426000,3211,24.98196,39.82783,1009.63,54267,55860.0,-0.028517722878625133,-0.01706000000000074,0.0025300000000001432,-0.014697457930540636,40.20776,-0.34636591478696743,0.949699126201877,0.31316380648374953,0,Good,val
20260430-035330,-OrRhauwNM25U8CCKrQL,2026-04-30 04:47:16+00:00,1777524436000,3221,24.98228,39.82786,1009.63,54479,55860.0,-0.02472252058718224,0.00023000000000195087,0.0022199999999976683,-0.009613319011815252,40.19025,-0.34636591478696743,0.949699126201877,0.31316380648374953,0,Good,val
20260430-035330,-OrRhdLBGV90Rl8-Q_kg,2026-04-30 04:47:26+00:00,1777524446000,3231,24.9826,39.83367,1009.63,54443,55860.0,-0.02536698890082349,-0.005680000000005236,0.000950000000003115,-0.006390977443609024,40.17863,-0.34636591478696743,0.949699126201877,0.31316380648374953,0,Good,val
20260430-035330,-OrRhfmt1J45aczwil56,2026-04-30 04:47:36+00:00,1777524456000,3241,24.9826,39.85679,1009.64001,54585,55860.0,-0.022824919441460794,-0.04005000000000081,0.0038100000000014234,0.1326530612244898,40.12057,-0.34636591478696743,0.949699126201877,0.31316380648374953,0,Good,val
20260430-035330,-OrRhiEOYNCxbFiXv-f7,2026-04-30 04:47:46+00:00,1777524466000,3251,24.98228,39.89143,1009.64001,54657,55860.0,-0.021535982814178303,0.08127999999999957,0.003489999999999327,0.08936627282491943,40.10307,-0.34636591478696743,0.949699126201877,0.31316380648374953,0,Good,val
20260430-035330,-OrRhkfsi0VsIWVhTF9K,2026-04-30 04:47:56+00:00,1777524476000,3261,24.98228,39.89721,1009.65002,54871,55860.0,-0.017704976727533118,0.10421999999999798,0.0018999999999991246,0.060401002506265664,40.06236,-0.34636591478696743,0.949699126201877,0.31316380648374953,0,Good,val
20260430-035330,-OrRhn6_tNSF3PofnOdP,2026-04-30 04:48:06+00:00,1777524486000,3271,24.98228,39.89721,1009.65002,54764,55860.0,-0.019620479770855712,0.12151000000000067,0.001580000000000581,0.0399749373433584,40.03336,-0.34636591478696743,0.9510565162951535,0.30901699437494745,0,Good,val
20260430-035330,-OrRhpZI7cOvexNQDkni,2026-04-30 04:48:16+00:00,1777524496000,3281,24.98228,39.87409,1009.64001,55016,55860.0,-0.01510920157536699,0.09822000000000486,0.0,0.03132832080200501,39.99273,-0.34636591478696743,0.9510565162951535,0.30901699437494745,0,Good,val
20260430-035330,-OrRhs05ccmQwarc2o8i,2026-04-30 04:48:26+00:00,1777524506000,3291,24.98228,39.85676,1009.64001,54943,55860.0,-0.016416040100250627,0.0866800000000012,0.0,0.02268170426065163,39.98112,-0.34636591478696743,0.9510565162951535,0.30901699437494745,0,Good,val
20260430-035330,-OrRhuRQr5GG8uE8X6og,2026-04-30 04:48:36+00:00,1777524516000,3301,24.98323,39.83374,1009.64001,55124,55860.0,-0.013175796634443251,0.07519999999999527,0.0009499999999995623,0.016595059076262082,39.97164,-0.34636591478696743,0.9510565162951535,0.30901699437494745,0,Good,val
20260430-035330,-OrRhwspgFj7b8YDjnX7,2026-04-30 04:48:46+00:00,1777524526000,3311,24.98355,39.80488,1009.64001,55270,55860.0,-0.010562119584675976,0.040529999999996846,0.0009499999999995623,0.016702470461868957,39.97164,-0.34636591478696743,0.9510565162951535,0.30901699437494745,0,Good,val
20260430-035330,-OrRi--RHBrHvFJLr1TS,2026-04-30 04:48:56+00:00,1777524536000,3321,24.98418,39.7934,1009.64001,55453,55860.0,-0.007286072323666308,0.023279999999999745,0.0015799999999970282,0.01743644826351593,39.97164,-0.34636591478696743,0.9510565162951535,0.30901699437494745,0,Good,val
20260430-035330,-OrRi0lXBb6zxveQhbC9,2026-04-30 04:49:06+00:00,1777524546000,3331,24.98418,39.79918,1009.64001,55379,55860.0,-0.008610812746151091,0.034799999999997056,0.001269999999998106,0.012298603651987112,39.97164,-0.34636591478696743,0.9523957996432784,0.3048642990280109,0,Good,val
20260430-035330,-OrRi3CnKom-ZLOmAGvh,2026-04-30 04:49:16+00:00,1777524556000,3341,24.98387,39.79337,1009.65002,55233,55748.0,-0.009237999569491282,0.028850000000005593,-0.00030999999999892225,0.016755555747372308,39.97164,-0.34636591478696743,0.9523957996432784,0.3048642990280109,0,Good,val
20260430-035330,-OrRi5eBuQKdL2DyHF9B,2026-04-30 04:49:26+00:00,1777524566000,3351,24.98387,39.82803,1009.65002,55416,55711.0,-0.005295184074958267,0.07506000000000057,-0.00030999999999892225,0.013036359068614951,39.97164,-0.34636591478696743,0.9523957996432784,0.3048642990280109,0,Good,val
20260430-035330,-OrRi84v-PQovEaQTIyg,2026-04-30 04:49:36+00:00,1777524576000,3361,24.98228,39.83364,1009.64001,55600,55600.0,0.0,-0.09709999999999752,0.010780000000000456,0.34636591478696743,39.97164,-0.34636591478696743,0.9523957996432784,0.3048642990280109,0,Good,val
20260430-035330,-OrRiAX98iNVZ_iqUKHg,2026-04-30 04:49:46+00:00,1777524586000,3371,24.98196,39.82205,1009.65002,55453,55600.0,-0.002643884892086331,-0.09132000000000318,0.010770000000000834,0.2624116109904772,39.97164,-0.34636591478696743,0.9523957996432784,0.3048642990280109,0,Good,val
20260430-035330,-OrRiCzfLhMJTV_XE2dS,2026-04-30 04:49:56+00:00,1777524596000,3381,24.98133,39.8162,1009.65002,55563,55600.0,-0.0006654676258992805,-0.07992999999999739,0.009190000000000254,0.20189450373106455,39.97164,-0.34636591478696743,0.9523957996432784,0.3048642990280109,0,Good,val
20260430-035330,-OrRiFQ-4utiHLS1r2UP,2026-04-30 04:50:06+00:00,1777524606000,3391,24.98165,39.78157,1009.64001,55711,55711.0,0.0,-0.10309999999999775,0.008559999999999235,0.15782312925170067,39.97164,-0.34636591478696743,0.9537169507482268,0.3007057995042733,0,Good,val
20260430-035330,-OrRiHrNeamz05DNTAkn,2026-04-30 04:50:16+00:00,1777524616000,3401,24.98196,39.79894,1009.65997,55453,55711.0,-0.004631042343522823,-0.0742699999999985,0.007920000000002148,0.12888130996582198,39.97164,-0.34636591478696743,0.9537169507482268,0.3007057995042733,0,Good,val
20260430-035330,-OrRiKIz2t-N4puC_l3b,2026-04-30 04:50:26+00:00,1777524626000,3411,24.98196,39.79317,1009.65002,55600,55711.0,-0.001992425194306331,-0.051109999999994216,0.008240000000000691,0.10942898547522464,39.97164,-0.34636591478696743,0.9537169507482268,0.3007057995042733,0,Good,val
20260430-035330,-OrRiNI4WrR0SHl4KyDc,2026-04-30 04:50:36+00:00,1777524636000,3421,24.98038,39.79877,1009.65002,55822,55822.0,0.0,-0.045680000000004384,0.005069999999999908,0.09260651629072682,39.97164,-0.34636591478696743,0.9537169507482268,0.3007057995042733,0,Good,val
20260430-035330,-OrRiPBcPtZzmOx7JyDb,2026-04-30 04:50:46+00:00,1777524646000,3431,24.9807,39.79303,1009.65997,55748,55822.0,-0.0013256422199132958,-0.045709999999999695,0.004759999999997433,0.07563461556741216,39.96048,-0.34636591478696743,0.9537169507482268,0.3007057995042733,0,Good,val
20260430-035330,-OrRiRcKCCkHB8ikD7Zh,2026-04-30 04:50:56+00:00,1777524656000,3441,24.98101,39.78151,1009.65997,55860,55860.0,0.0,-0.06882000000000232,0.004750000000001364,0.06544933762978876,39.96048,-0.34636591478696743,0.9537169507482268,0.3007057995042733,0,Good,val
20260430-035330,-OrRiUUGRtKIPnc7i_6D,2026-04-30 04:51:06+00:00,1777524666000,3451,24.9826,39.78168,1009.65997,55860,55860.0,0.0,-0.08024999999999949,0.006020000000003023,0.05841389187253849,39.96048,-0.34636591478696743,0.9550199444571865,0.29654157497557115,0,Good,val
20260430-035330,-OrRiWWgAdDPGDeYeiqD,2026-04-30 04:51:16+00:00,1777524676000,3461,24.9826,39.81056,1009.65997,55822,55860.0,-0.0006802721088435374,-0.057279999999998665,0.004760000000000986,0.05059076262083781,39.93731,-0.34636591478696743,0.9550199444571865,0.29654157497557115,0,Good,val
20260430-035330,-OrRiZ_ZCR53P-HECIc3,2026-04-30 04:51:26+00:00,1777524686000,3471,24.98291,39.79904,1009.65997,55860,55860.0,0.0,-0.0688300000000055,0.004750000000001364,0.04704618689581096,39.93074,-0.34636591478696743,0.9550199444571865,0.29654157497557115,0,Good,val
20260430-035330,-OrRiaOghhrrhCgV0ksc,2026-04-30 04:51:36+00:00,1777524696000,3481,24.98323,39.7933,1009.65002,55822,55860.0,-0.0006802721088435374,-0.08041000000000054,0.004439999999998889,0.04149659863945578,39.93074,-0.34636591478696743,0.9550199444571865,0.29654157497557115,0,Good,val
20260430-035330,-OrRicpULNGeM8qh9Z1t,2026-04-30 04:51:46+00:00,1777524706000,3491,24.9826,39.79901,1009.65002,55822,55860.0,-0.0006802721088435374,-0.06321999999999406,0.0031700000000007833,0.034085213032581455,39.93074,-0.34636591478696743,0.9550199444571865,0.29654157497557115,0,Good,val
20260430-035330,-OrRifGhDYsB6qhl7t-f,2026-04-30 04:51:56+00:00,1777524716000,3501,24.98228,39.79319,1009.65002,55897,55897.0,0.0,-0.05180000000000007,0.0018999999999991246,0.032277121374865735,39.93074,-0.34636591478696743,0.9550199444571865,0.29654157497557115,0,Good,val
20260430-035330,-OrRijM_0zIV_f_nFu21,2026-04-30 04:52:06+00:00,1777524726000,3511,24.9826,39.80479,1009.65002,55822,55897.0,-0.0013417535824820652,-0.023040000000001726,0.0006400000000006401,0.02717596929614307,39.93074,-0.34636591478696743,0.9563047559630354,0.29237170472273677,0,Good,val
20260430-035330,-OrRik9gxknLI2ZbDozS,2026-04-30 04:52:16+00:00,1777524736000,3521,24.98323,39.80486,1009.65997,55934,55934.0,0.0,-0.02300000000000324,0.0009499999999995623,0.02472252058718224,39.93074,-0.34636591478696743,0.9563047559630354,0.29237170472273677,0,Good,val
20260430-035330,-OrRimbEQ6ZLVnMcraKe,2026-04-30 04:52:26+00:00,1777524746000,3531,24.9826,39.81056,1009.66998,55748,55934.0,-0.003325347731254693,-0.023109999999995523,0.0,0.022041641169568797,39.93074,-0.34636591478696743,0.9563047559630354,0.29237170472273677,0,Good,val
20260430-035330,-OrRip1PAdJGNcoqSR_2,2026-04-30 04:52:36+00:00,1777524756000,3541,24.98228,39.78741,1009.66998,55972,55972.0,0.0,-0.06937999999999533,-0.0003200000000020964,0.022824919441460794,39.93074,-0.34636591478696743,0.9563047559630354,0.29237170472273677,0,Good,val
20260430-035330,-OrRirUpLn5Kkyd6PJak,2026-04-30 04:52:46+00:00,1777524766000,3551,24.98228,39.79319,1009.66998,55860,55972.0,-0.002001000500250125,-0.098239999999997,0.0,0.019534982313928178,39.93074,-0.34636591478696743,0.9563047559630354,0.29237170472273677,0,Good,val
20260430-035330,-OrRitvFJmkVpfaXbsvW,2026-04-30 04:52:56+00:00,1777524776000,3561,24.98228,39.79897,1009.65997,56009,56009.0,0.0,-0.0982400000000041,0.0,0.017704976727533118,39.93074,-0.34636591478696743,0.9563047559630354,0.29237170472273677,0,Good,val
20260430-035330,-OrRiwMhx6NYGo2z_uLE,2026-04-30 04:53:06+00:00,1777524786000,3571,24.9826,39.84523,1009.65997,55934,56009.0,-0.0013390705065257369,-0.05198000000000036,0.0003200000000020964,0.018281409264329977,39.93074,-0.34636591478696743,0.9575713608048143,0.2881962681340896,0,Good,val
